,EDUCATION,MARRIAGE,AGE,BILL_AMT1
17484,3,1,39,49437.0
17485,3,2,41,23043.0
17486,2,1,38,55120.0
17487,3,2,35,92509.0
17488,2,1,43,17870.0
17489,1,1,48,1908.0
17490,2,3,39,49005.0
17491,3,2,31,15856.0
17492,2,2,34,22173.0
17493,1,2,35,1555.0
17494,3,2,41,12001.0
17495,2,1,32,36062.0
17496,2,1,28,52062.0
17497,2,2,28,326.0
17498,3,1,33,7708.0
17499,2,1,35,3773.0
17500,2,2,42,836.0
17501,1,1,37,152197.0
17502,1,2,28,161694.0
17503,1,2,30,204491.0
17504,1,2,29,0.0
17505,2,2,33,45818.0
17506,2,1,36,0.0
17507,2,1,45,374663.0
17508,1,1,37,173677.0
17509,2,1,43,6917.0
17510,2,2,36,0.0
17511,1,2,31,28803.0
17512,2,1,33,23734.0
17513,2,2,46,39518.0
17514,2,1,41,216622.0
17515,2,1,35,80713.0
17516,2,2,32,27565.0
17517,2,1,36,147051.0
17518,1,1,33,204205.0
17519,1,2,33,11391.0
17520,3,1,35,119184.0
17521,6,1,47,89327.0
17522,3,1,44,16735.0
17523,2,1,37,7841.0
17524,2,1,40,4314.0
17525,2,1,41,23078.0
17526,2,2,34,305781.0
17527,3,1,45,124147.0
17528,2,2,40,11403.0
17529,3,0,41,69964.0
17530,3,1,42,1261.0
17531,2,1,35,1264.0
17532,2,2,35,131211.0
17533,2,1,43,17102.0
17534,3,1,40,5916.0
17535,3,1,45,76433.0
17536,2,2,42,13849.0
17537,2,1,37,107337.0
17538,2,2,32,7469.0
17539,2,1,47,27119.0
17540,2,1,36,32196.0
17541,2,2,37,16174.0
17542,2,1,43,1597.0
17543,2,1,40,10470.0
17544,2,1,35,5890.0
17545,3,2,48,17332.0
17546,3,1,42,31422.0
17547,2,1,38,41619.0
17548,2,1,48,50806.0
17549,2,2,35,50421.0
17550,1,2,40,185696.0
17551,2,1,48,0.0
17552,2,1,35,46640.0
17553,2,1,46,207.0
17554,2,2,39,2875.0
17555,2,2,31,0.0
17556,2,2,42,48080.0
17557,1,1,39,2394.0
17558,2,1,45,13440.0
17559,2,1,46,264.0
17560,2,1,44,3351.0
17561,1,1,35,44487.0
17562,1,2,35,0.0
17563,1,2,35,2776.0
17564,2,2,45,330.0
17565,2,1,40,899.0
17566,3,1,42,71650.0
17567,1,1,43,-763.0
17568,1,1,37,1330.0
17569,2,2,34,71332.0
17570,2,1,40,96225.0
17571,1,2,35,12590.0
17572,1,2,35,4807.0
17573,2,1,46,8136.0
17574,3,1,45,35401.0
17575,2,1,40,193.0
17576,3,0,31,89955.0
17577,1,2,31,43601.0
17578,3,1,46,61510.0
17579,3,1,37,91193.0
17580,2,1,36,101483.0
17581,2,1,42,30149.0
17582,2,1,40,80934.0
17583,2,1,49,8046.0
17584,3,1,43,623.0
17585,3,1,39,15307.0
17586,1,2,31,1494.0
17587,2,2,38,21047.0
17588,2,1,43,6459.0
17589,1,1,45,632.0
17590,3,1,49,386288.0
17591,3,1,43,20461.0
17592,1,1,35,107905.0
17593,3,1,44,122264.0
17594,2,1,33,40738.0
17595,1,1,35,0.0
17596,2,1,38,4658.0
17597,1,2,29,976.0
17598,2,1,30,24061.0
17599,4,1,39,-397.0
17600,2,2,31,51160.0
17601,2,1,32,74136.0
17602,3,1,37,74117.0
17603,2,1,43,91152.0
17604,3,1,43,780.0
17605,2,1,43,51229.0
17606,1,2,34,39505.0
17607,2,1,40,4860.0
17608,3,1,38,59020.0
17609,2,2,36,81793.0
17610,1,1,42,360.0
17611,2,1,45,156993.0
17612,2,1,32,146549.0
17613,1,2,30,213525.0
17614,3,1,30,40654.0
17615,2,1,33,30198.0
17616,1,2,31,1779.0
17617,1,2,31,309531.0
17618,1,1,32,4927.0
17619,1,2,33,118656.0
17620,1,2,31,410.0
17621,1,2,31,416.0
17622,2,2,31,29078.0
17623,1,1,31,1203.0
17624,1,2,32,10831.0
17625,1,2,33,130104.0
17626,2,2,29,86584.0
17627,2,1,30,3366.0
17628,1,2,29,632.0
17629,2,2,30,35758.0
17630,2,1,30,13768.0
17631,1,2,30,46209.0
17632,2,2,30,10809.0
17633,1,1,30,0.0
17634,2,2,30,56761.0
17635,2,1,31,79226.0
17636,2,1,33,11596.0
17637,1,2,29,10370.0
17638,1,2,30,96549.0
17639,1,2,29,24717.0
17640,1,2,34,0.0
17641,2,1,35,127794.0
17642,2,2,39,161277.0
17643,1,1,45,142389.0
17644,1,1,44,756.0
17645,3,2,38,1638.0
17646,1,1,36,242518.0
17647,1,1,37,0.0
17648,3,2,42,91240.0
17649,2,1,47,123896.0
17650,2,1,41,390.0
17651,1,1,41,104083.0
17652,2,2,43,225159.0
17653,2,1,46,7660.0
17654,1,1,41,3087.0
17655,1,1,40,989.0
17656,3,1,44,20313.0
17657,2,1,40,37123.0
17658,2,1,39,210262.0
17659,2,1,44,28864.0
17660,2,1,42,255527.0
17661,2,1,49,-236.0
17662,3,2,46,24239.0
17663,2,1,40,63340.0
17664,2,1,47,97989.0
17665,2,1,48,49526.0
17666,2,2,41,227271.0
17667,2,2,30,96604.0
17668,1,1,41,-28.0
17669,2,1,44,193136.0
17670,1,1,39,63370.0
17671,2,1,40,23303.0
17672,1,1,46,112901.0
17673,2,2,35,61687.0
17674,2,2,37,143118.0
17675,1,1,48,38549.0
17676,1,1,35,47.0
17677,1,1,47,210753.0
17678,2,1,37,59023.0
17679,1,2,34,36467.0
17680,1,1,35,59795.0
17681,1,1,47,514.0
17682,3,1,40,117191.0
17683,1,2,36,79640.0
17684,3,1,35,49930.0
17685,2,1,35,92966.0
17686,2,1,34,119287.0
17687,1,1,35,51143.0
17688,1,1,40,416044.0
17689,1,1,41,96590.0
17690,1,1,42,174857.0
17691,1,1,43,885.0
17692,3,2,44,0.0
17693,2,1,42,8395.0
17694,2,1,38,12538.0
17695,2,1,44,240851.0
17696,2,2,41,165425.0
17697,2,1,41,56483.0
17698,1,1,46,15393.0
17699,1,1,43,15928.0
17700,2,1,49,12769.0
17701,2,1,43,9011.0
17702,2,1,35,3167.0
17703,1,1,37,5625.0
17704,2,1,41,9551.0
17705,1,1,34,2799.0
17706,1,2,34,17067.0
17707,1,2,33,92725.0
17708,1,1,34,101620.0
17709,1,1,34,0.0
17710,1,1,43,191869.0
17711,1,1,36,184765.0
17712,2,2,44,15089.0
17713,1,2,30,170263.0
17714,3,2,50,600.0
17715,1,1,50,378981.0
17716,2,1,51,4777.0
17717,2,1,50,38261.0
17718,1,1,51,2262.0
17719,2,1,50,978.0
17720,1,2,36,0.0
17721,1,1,50,21794.0
17722,1,1,50,6350.0
17723,2,1,49,58928.0
17724,3,1,50,29468.0
17725,2,1,53,319711.0
17726,1,1,61,228.0
17727,1,2,51,26106.0
17728,2,1,51,44664.0
17729,2,1,51,36022.0
17730,1,1,54,0.0
17731,3,1,58,5563.0
17732,3,2,60,46554.0
17733,2,1,56,50586.0
17734,3,1,58,68445.0
17735,2,1,50,263390.0
17736,3,1,52,23969.0
17737,2,1,53,4621.0
17738,3,1,59,-639.0
17739,1,1,55,632.0
17740,3,1,70,1960.0
17741,3,2,63,632.0
17742,2,2,53,8068.0
17743,2,2,61,0.0
17744,2,1,56,2338.0
17745,1,1,56,5610.0
17746,2,1,58,11223.0
17747,3,1,54,22147.0
17748,3,1,50,250825.0
17749,3,1,52,2465.0
17750,2,1,55,7302.0
17751,3,1,61,2020.0
17752,2,3,54,138765.0
17753,3,1,55,21333.0
17754,3,2,50,48303.0
17755,3,2,53,101156.0
17756,3,1,51,2400.0
17757,2,1,54,277688.0
17758,3,1,61,0.0
17759,3,2,52,173065.0
17760,3,1,62,36088.0
17761,2,1,55,41696.0
17762,1,2,64,157231.0
17763,3,1,56,25158.0
17764,3,1,52,5976.0
17765,2,3,56,17977.0
17766,3,2,55,116336.0
17767,3,2,53,188373.0
17768,3,1,62,0.0
17769,1,1,53,304922.0
17770,2,2,53,51320.0
17771,3,2,60,10083.0
17772,3,3,58,70012.0
17773,3,1,58,96821.0
17774,2,1,54,95090.0
17775,2,1,58,86654.0
17776,3,1,53,0.0
17777,3,2,55,4664.0
17778,2,1,59,54506.0
17779,2,1,61,74156.0
17780,3,1,60,2178.0
17781,1,1,66,0.0
17782,3,3,64,15463.0
17783,2,1,58,1443.0
17784,2,1,55,13532.0
17785,1,1,62,327289.0
17786,2,1,46,57487.0
17787,2,1,64,28433.0
17788,3,1,58,98985.0
17789,2,2,27,780.0
17790,2,2,38,-58.0
17791,2,2,29,10278.0
17792,3,2,24,40751.0
17793,2,1,51,65312.0
17794,1,2,51,0.0
17795,2,1,54,358581.0
17796,1,1,54,1494.0
17797,3,2,23,1789.0
17798,1,2,24,29015.0
17799,1,2,23,18666.0
17800,1,2,24,77225.0
17801,2,1,23,27172.0
17802,5,2,24,52991.0
17803,1,2,28,5797.0
17804,2,2,27,169106.0
17805,2,2,30,15872.0
17806,2,2,35,18915.0
17807,2,2,23,291.0
17808,2,2,24,1050.0
17809,2,2,24,6312.0
17810,2,2,24,25932.0
17811,2,2,22,8785.0
17812,2,2,22,6829.0
17813,2,2,24,49989.0
17814,3,2,22,0.0
17815,2,2,23,30620.0
17816,2,2,23,49283.0
17817,2,2,24,87478.0
17818,3,2,24,18661.0
17819,2,2,25,17584.0
17820,2,2,25,49199.0
17821,2,2,25,15491.0
17822,1,2,24,33921.0
17823,3,2,25,23421.0
17824,2,1,25,42238.0
17825,2,2,25,-1587.0
17826,1,2,25,60200.0
17827,5,2,23,42407.0
17828,1,2,25,48848.0
17829,2,2,25,50547.0
17830,2,2,26,64900.0
17831,1,2,24,5524.0
17832,2,2,24,31529.0
17833,2,1,25,890.0
17834,2,2,25,12891.0
17835,3,2,26,79558.0
17836,2,2,24,98428.0
17837,3,2,25,23075.0
17838,2,2,25,23459.0
17839,2,2,26,51951.0
17840,2,2,23,5583.0
17841,2,2,23,1473.0
17842,2,2,24,16239.0
17843,2,2,26,85914.0
17844,3,2,26,21667.0
17845,2,2,22,120479.0
17846,1,2,26,196979.0
17847,2,2,26,115497.0
17848,2,2,27,48329.0
17849,1,2,27,3210.0
17850,2,2,28,70124.0
17851,2,2,26,16167.0
17852,1,2,26,26443.0
17853,2,2,26,2204.0
17854,1,2,27,42585.0
17855,2,2,27,147310.0
17856,2,2,28,48431.0
17857,1,2,25,92465.0
17858,2,2,26,2970.0
17859,2,2,27,81752.0
17860,2,2,25,76915.0
17861,2,2,28,8723.0
17862,2,1,26,2400.0
17863,2,2,26,14773.0
17864,1,2,27,19365.0
17865,2,2,28,-727.0
17866,2,2,26,481.0
17867,1,2,28,40784.0
17868,2,2,28,9125.0
17869,1,2,28,4660.0
17870,2,1,28,1474.0
17871,2,2,28,26357.0
17872,1,2,28,26129.0
17873,1,2,29,120000.0
17874,3,1,30,2400.0
17875,1,2,30,2020.0
17876,2,2,30,31299.0
17877,2,2,27,15993.0
17878,2,2,28,8608.0
17879,3,2,27,0.0
17880,1,1,27,390.0
17881,2,2,27,26437.0
17882,2,2,28,59247.0
17883,3,2,23,5807.0
17884,2,2,26,49586.0
17885,1,2,26,48924.0
17886,1,2,28,22399.0
17887,1,2,29,1261.0
17888,2,1,33,172618.0
17889,2,2,29,39345.0
17890,1,2,28,56061.0
17891,2,2,29,43531.0
17892,1,2,29,816.0
17893,1,2,30,6589.0
17894,2,2,27,189605.0
17895,1,2,28,3202.0
17896,2,2,27,41520.0
17897,1,2,27,87487.0
17898,2,1,27,10128.0
17899,2,2,28,32480.0
17900,2,2,28,52753.0
17901,3,2,28,11064.0
17902,2,2,28,0.0
17903,2,1,29,400.0
17904,3,2,29,5957.0
17905,2,2,30,26666.0
17906,2,2,28,61743.0
17907,2,2,32,1473.0
17908,3,1,34,69388.0
17909,2,2,25,14193.0
17910,2,2,28,58566.0
17911,2,1,38,8337.0
17912,3,2,44,151009.0
17913,1,2,33,62615.0
17914,1,1,40,7351.0
17915,3,1,32,38023.0
17916,2,1,34,86371.0
17917,2,2,32,73814.0
17918,1,2,33,87310.0
17919,2,2,25,24640.0
17920,2,2,25,43785.0
17921,2,1,29,81839.0
17922,3,1,49,282849.0
17923,3,1,36,47097.0
17924,2,1,44,24262.0
17925,2,1,38,194670.0
17926,2,1,40,1050.0
17927,2,1,44,6696.0
17928,1,2,30,4027.0
17929,2,2,31,170041.0
17930,2,2,31,12214.0
17931,2,2,32,253935.0
17932,1,2,32,190530.0
17933,1,2,34,57566.0
17934,1,3,45,108434.0
17935,3,1,37,71742.0
17936,2,2,37,49473.0
17937,1,2,35,75734.0
17938,1,1,40,309055.0
17939,2,2,33,133336.0
17940,2,2,44,43314.0
17941,2,2,32,35038.0
17942,3,2,30,80220.0
17943,2,1,35,79875.0
17944,1,1,42,7722.0
17945,2,1,45,14488.0
17946,2,1,43,3472.0
17947,2,2,36,0.0
17948,3,2,37,28951.0
17949,3,1,49,82214.0
17950,2,1,43,94529.0
17951,2,1,36,158954.0
17952,2,1,43,25387.0
17953,3,1,46,0.0
17954,2,1,39,1543.0
17955,3,2,41,43383.0
17956,3,2,45,35962.0
17957,2,1,39,29997.0
17958,2,2,32,21395.0
17959,1,2,33,67206.0
17960,1,2,34,32773.0
17961,1,2,32,130134.0
17962,1,2,48,113061.0
17963,2,2,32,71336.0
17964,3,2,45,18416.0
17965,1,1,49,0.0
17966,2,1,31,6313.0
17967,1,2,32,63573.0
17968,1,2,34,42713.0
17969,2,1,34,45459.0
17970,2,3,48,61673.0
17971,3,1,45,0.0
17972,2,2,31,4821.0
17973,1,2,33,22303.0
17974,2,1,35,5659.0
17975,2,1,42,78216.0
17976,2,1,45,52574.0
17977,2,1,38,189567.0
17978,2,2,45,30359.0
17979,3,2,39,30892.0
17980,2,1,36,59675.0
17981,3,2,44,167077.0
17982,2,2,36,2069.0
17983,1,1,42,2827.0
17984,3,2,32,54483.0
17985,1,1,33,213859.0
17986,1,1,38,6333.0
17987,3,2,36,135053.0
17988,2,3,48,42850.0
17989,2,1,46,79707.0
17990,3,2,41,94962.0
17991,2,1,36,43900.0
17992,1,2,37,186061.0
17993,3,2,42,26595.0
17994,1,2,30,16163.0
17995,1,2,32,3162.0
17996,3,2,42,52460.0
17997,1,2,32,8971.0
17998,1,2,33,251594.0
17999,2,2,36,13208.0
18000,2,2,37,99793.0
18001,2,2,39,155896.0
18002,2,2,30,55776.0
18003,2,2,33,26181.0
18004,2,2,35,242168.0
18005,2,1,39,26493.0
18006,1,2,46,6229.0
18007,2,2,40,36560.0
18008,2,1,41,86699.0
18009,3,2,43,303747.0
18010,3,1,46,19523.0
18011,2,2,37,48566.0
18012,2,1,30,54404.0
18013,1,2,37,155342.0
18014,2,1,31,134039.0
18015,2,1,44,48659.0
18016,3,2,40,13195.0
18017,3,2,46,48060.0
18018,1,2,34,0.0
18019,2,1,48,120326.0
18020,2,1,45,46608.0
18021,3,1,44,2180.0
18022,2,1,49,33346.0
18023,1,1,39,0.0
18024,1,2,31,45021.0
18025,3,1,47,16013.0
18026,1,2,38,114091.0
18027,1,1,35,396.0
18028,3,2,31,7222.0
18029,2,2,33,279184.0
18030,2,1,34,53105.0
18031,2,1,40,35671.0
18032,1,1,31,24465.0
18033,2,1,32,204057.0
18034,1,1,46,991.0
18035,2,2,38,106989.0
18036,3,2,31,108963.0
18037,2,1,42,14124.0
18038,1,2,39,49354.0
18039,2,1,45,28854.0
18040,3,1,47,2840.0
18041,2,2,40,79237.0
18042,2,1,42,45461.0
18043,2,2,44,50677.0
18044,2,1,40,4599.0
18045,1,1,33,28700.0
18046,3,1,29,9527.0
18047,2,2,30,780.0
18048,3,1,44,0.0
18049,2,1,40,31042.0
18050,2,2,46,47379.0
18051,3,1,42,0.0
18052,2,2,45,212643.0
18053,1,1,39,5086.0
18054,2,1,43,158843.0
18055,2,2,43,47669.0
18056,1,2,47,21376.0
18057,2,1,35,5219.0
18058,3,1,37,54078.0
18059,1,2,32,525.0
18060,2,1,34,225709.0
18061,2,1,31,64276.0
18062,3,2,31,15208.0
18063,1,1,34,0.0
18064,3,1,41,2602.0
18065,1,2,40,3457.0
18066,1,1,38,72437.0
18067,2,2,44,44072.0
18068,1,2,36,16751.0
18069,2,1,29,140933.0
18070,3,1,48,1261.0
18071,2,2,36,48547.0
18072,2,2,29,8393.0
18073,3,2,34,86345.0
18074,1,2,34,38849.0
18075,3,1,47,49386.0
18076,2,2,40,44310.0
18077,2,2,32,227873.0
18078,1,2,34,260733.0
18079,2,2,42,49495.0
18080,3,1,39,54397.0
18081,2,1,41,96310.0
18082,1,1,36,39598.0
18083,1,2,29,0.0
18084,1,2,29,0.0
18085,2,2,33,1183.0
18086,3,1,36,222.0
18087,2,1,39,18232.0
18088,2,1,40,139934.0
18089,2,2,32,151594.0
18090,1,2,33,1431.0
18091,1,1,34,188698.0
18092,3,2,35,88027.0
18093,3,2,40,245311.0
18094,1,2,42,1050.0
18095,1,1,38,113807.0
18096,1,2,41,173.0
18097,1,2,49,48135.0
18098,3,1,41,5620.0
18099,2,2,39,25999.0
18100,1,1,38,2500.0
18101,2,1,40,154090.0
18102,1,2,39,57436.0
18103,1,2,38,280.0
18104,1,1,42,0.0
18105,3,2,33,223147.0
18106,2,1,41,163033.0
18107,1,2,36,9464.0
18108,1,2,34,259524.0
18109,3,1,43,41439.0
18110,2,1,48,65070.0
18111,1,2,31,0.0
18112,1,2,32,81210.0
18113,1,1,36,0.0
18114,5,2,37,22335.0
18115,1,2,48,6203.0
18116,2,1,42,4136.0
18117,3,1,42,151392.0
18118,2,1,48,186004.0
18119,2,2,35,95271.0
18120,1,1,37,83852.0
18121,1,2,38,6865.0
18122,2,2,33,53224.0
18123,2,2,35,34604.0
18124,2,1,37,219376.0
18125,1,1,33,250.0
18126,3,1,42,75847.0
18127,1,2,37,91390.0
18128,3,2,38,4269.0
18129,2,1,40,42598.0
18130,1,2,36,87678.0
18131,1,1,37,4081.0
18132,1,1,45,201015.0
18133,1,2,36,10831.0
18134,1,1,38,0.0
18135,3,2,46,1050.0
18136,1,3,37,45553.0
18137,1,1,33,34139.0
18138,1,2,32,183594.0
18139,1,2,33,85603.0
18140,1,1,33,171182.0
18141,1,1,42,47556.0
18142,1,2,32,8077.0
18143,1,2,30,3317.0
18144,1,2,30,8985.0
18145,2,2,31,3113.0
18146,3,2,31,50901.0
18147,1,2,31,85292.0
18148,1,2,32,65736.0
18149,1,1,32,310392.0
18150,2,1,30,1431.0
18151,1,1,36,36152.0
18152,1,1,36,8040.0
18153,1,2,31,4900.0
18154,3,2,32,27995.0
18155,1,2,33,-168.0
18156,1,2,40,101781.0
18157,1,1,35,20547.0
18158,2,1,41,85639.0
18159,2,1,42,2588.0
18160,1,1,42,25317.0
18161,2,2,32,14549.0
18162,1,2,32,2112.0
18163,1,1,46,53643.0
18164,2,2,36,154456.0
18165,2,2,42,47282.0
18166,2,2,35,17042.0
18167,1,1,49,749.0
18168,2,1,49,236168.0
18169,3,1,38,33044.0
18170,1,1,47,0.0
18171,1,2,41,11461.0
18172,2,1,46,97660.0
18173,2,1,45,51132.0
18174,2,2,39,103159.0
18175,2,1,35,3056.0
18176,3,2,61,1930.0
18177,2,1,44,11509.0
18178,1,1,44,48533.0
18179,2,2,38,500.0
18180,1,1,37,-40.0
18181,2,1,48,23424.0
18182,2,2,30,13989.0
18183,1,1,45,3659.0
18184,2,1,46,4270.0
18185,2,1,44,802.0
18186,2,1,35,142378.0
18187,2,1,37,923.0
18188,2,2,48,4975.0
18189,3,2,36,18786.0
18190,1,1,36,16736.0
18191,3,1,45,43469.0
18192,2,2,39,33521.0
18193,2,1,45,68722.0
18194,3,2,38,322402.0
18195,2,1,40,5481.0
18196,2,2,45,123772.0
18197,2,2,33,32394.0
18198,2,2,40,8545.0
18199,2,1,42,26644.0
18200,1,2,49,449336.0
18201,1,1,42,283484.0
18202,2,1,42,286506.0
18203,1,2,33,68073.0
18204,1,2,39,248880.0
18205,1,1,43,-985.0
18206,1,2,48,-471.0
18207,1,2,34,0.0
18208,3,2,34,304883.0
18209,2,1,36,154188.0
18210,2,1,42,0.0
18211,1,1,41,44635.0
18212,2,2,39,13231.0
18213,1,3,50,301731.0
18214,2,1,50,122079.0
18215,3,1,50,119657.0
18216,2,2,51,137965.0
18217,2,3,52,49854.0
18218,1,1,51,40310.0
18219,1,1,53,0.0
18220,3,1,50,4674.0
18221,2,1,49,13380.0
18222,2,2,48,111664.0
18223,2,1,49,3295.0
18224,2,1,53,170760.0
18225,2,1,53,6469.0
18226,2,2,51,27293.0
18227,3,1,56,51021.0
18228,3,1,62,17072.0
18229,2,1,54,35068.0
18230,3,1,56,110350.0
18231,3,1,50,143090.0
18232,3,1,59,68646.0
18233,3,1,57,17253.0
18234,3,2,58,7831.0
18235,1,1,56,58438.0
18236,2,1,57,59617.0
18237,1,1,51,62635.0
18238,3,1,52,27308.0
18239,2,1,55,-64.0
18240,3,2,51,7282.0
18241,2,1,50,19871.0
18242,1,1,51,131124.0
18243,3,2,49,16066.0
18244,3,1,57,0.0
18245,1,1,79,429309.0
18246,3,1,54,48679.0
18247,1,1,50,348938.0
18248,3,1,50,59703.0
18249,2,1,47,10492.0
18250,2,2,52,30119.0
18251,1,2,52,227634.0
18252,1,1,60,4814.0
18253,1,1,55,3297.0
18254,2,1,52,75113.0
18255,3,1,55,80037.0
18256,3,1,54,7936.0
18257,2,1,66,780.0
18258,1,1,62,0.0
18259,2,1,61,18618.0
18260,1,2,54,3027.0
18261,1,1,58,1635.0
18262,1,1,54,1003.0
18263,2,1,53,24782.0
18264,3,2,52,77408.0
18265,3,1,51,47877.0
18266,2,1,53,0.0
18267,1,1,63,61228.0
18268,1,1,55,0.0
18269,1,1,62,5875.0
18270,2,2,57,51867.0
18271,2,3,58,23496.0
18272,3,1,56,360.0
18273,2,3,47,27847.0
18274,1,1,51,57815.0
18275,1,1,51,124108.0
18276,2,1,55,184505.0
18277,3,1,58,36086.0
18278,2,1,59,44619.0
18279,1,1,54,187295.0
18280,1,1,54,7111.0
18281,3,1,54,13693.0
18282,2,1,55,5352.0
18283,1,1,54,205824.0
18284,2,2,54,3697.0
18285,2,1,57,10635.0
18286,1,1,54,8517.0
18287,2,1,58,470310.0
18288,3,1,56,22000.0
18289,1,1,69,1149.0
18290,3,1,28,23176.0
18291,3,1,33,780.0
18292,2,1,66,389.0
18293,1,1,57,1910.0
18294,2,1,55,1540.0
18295,3,2,54,0.0
18296,3,1,31,15903.0
18297,2,1,47,290211.0
18298,1,2,31,3028.0
18299,3,1,40,160292.0
18300,3,1,47,15979.0
18301,1,2,31,0.0
18302,3,2,27,13979.0
18303,1,2,26,4197.0
18304,2,1,33,32752.0
18305,1,2,23,16931.0
18306,3,0,30,291.0
18307,2,2,32,16007.0
18308,2,1,53,2337.0
18309,2,1,28,1444.0
18310,1,1,36,3961.0
18311,2,2,24,316.0
18312,2,2,22,24426.0
18313,2,1,22,48560.0
18314,2,1,31,17727.0
18315,2,2,25,-19.0
18316,2,1,29,5586.0
18317,2,1,25,40633.0
18318,2,1,30,1591.0
18319,2,2,29,78626.0
18320,2,2,24,45397.0
18321,1,2,32,3655.0
18322,1,2,23,19422.0
18323,1,2,24,1495.0
18324,2,2,22,15847.0
18325,1,2,29,0.0
18326,1,2,33,8819.0
18327,1,2,28,4647.0
18328,2,2,23,18085.0
18329,2,2,23,64882.0
18330,2,2,23,116314.0
18331,3,1,46,13406.0
18332,1,1,36,157173.0
18333,2,2,24,54216.0
18334,1,2,22,23050.0
18335,2,2,22,6900.0
18336,1,2,22,3560.0
18337,2,2,22,18429.0
18338,2,2,22,16990.0
18339,6,2,22,19568.0
18340,1,1,23,7641.0
18341,2,1,21,17617.0
18342,2,2,21,18455.0
18343,2,2,22,18424.0
18344,1,2,21,2798.0
18345,1,2,22,18479.0
18346,2,2,22,15712.0
18347,2,2,22,51798.0
18348,1,2,23,8889.0
18349,3,2,23,3237.0
18350,2,2,22,10294.0
18351,2,2,22,8628.0
18352,1,2,23,390.0
18353,2,2,23,43275.0
18354,2,2,23,69.0
18355,1,2,24,675.0
18356,1,2,24,27320.0
18357,1,2,22,12476.0
18358,2,2,22,15706.0
18359,2,2,22,44980.0
18360,2,2,23,9491.0
18361,2,2,22,8570.0
18362,2,2,22,1247.0
18363,2,2,34,156526.0
18364,1,2,23,18418.0
18365,2,1,23,3426.0
18366,1,2,23,1207.0
18367,2,2,23,38587.0
18368,2,2,22,26568.0
18369,1,2,22,18324.0
18370,3,1,23,15003.0
18371,2,2,23,956.0
18372,1,2,23,40756.0
18373,2,2,23,-1678.0
18374,1,2,23,20958.0
18375,1,2,23,26596.0
18376,2,2,23,42409.0
18377,1,2,23,35206.0
18378,1,2,23,1217.0
18379,5,1,23,30847.0
18380,2,2,22,34970.0
18381,2,1,28,21588.0
18382,3,2,22,1261.0
18383,2,2,22,49559.0
18384,3,1,22,23185.0
18385,3,2,23,28371.0
18386,1,2,24,0.0
18387,1,2,25,11629.0
18388,4,2,23,60876.0
18389,1,2,23,72853.0
18390,1,2,23,0.0
18391,1,2,23,15639.0
18392,2,2,24,160.0
18393,1,2,24,14085.0
18394,2,2,24,262476.0
18395,2,2,24,8086.0
18396,1,2,24,18252.0
18397,2,1,23,25526.0
18398,2,2,23,9987.0
18399,2,2,29,140809.0
18400,2,2,23,29357.0
18401,2,2,23,37259.0
18402,2,2,23,32206.0
18403,3,2,24,1360.0
18404,2,2,23,37927.0
18405,1,2,23,34975.0
18406,1,2,24,19998.0
18407,1,2,23,17462.0
18408,2,2,23,45743.0
18409,2,2,25,18696.0
18410,2,2,25,390.0
18411,2,2,24,80690.0
18412,2,2,25,49173.0
18413,5,2,22,13738.0
18414,1,2,22,28000.0
18415,2,2,22,53399.0
18416,2,2,24,30767.0
18417,2,1,24,9787.0
18418,2,2,24,55559.0
18419,2,2,22,29412.0
18420,2,2,24,19012.0
18421,2,2,25,0.0
18422,2,2,23,33999.0
18423,1,2,23,77947.0
18424,2,2,22,3077.0
18425,2,2,23,64655.0
18426,2,1,24,12769.0
18427,2,1,24,46485.0
18428,1,1,24,79393.0
18429,2,2,24,35845.0
18430,2,2,24,54519.0
18431,3,1,25,26277.0
18432,3,1,27,324204.0
18433,1,1,23,3000.0
18434,2,2,23,330.0
18435,1,2,25,179893.0
18436,5,2,25,11521.0
18437,3,2,26,11167.0
18438,1,2,23,47160.0
18439,3,2,23,33171.0
18440,2,2,23,8936.0
18441,2,1,25,108174.0
18442,2,2,22,12932.0
18443,2,2,24,84098.0
18444,1,2,26,18194.0
18445,2,2,24,10071.0
18446,5,2,24,42207.0
18447,5,1,25,149886.0
18448,2,1,25,0.0
18449,2,1,26,7072.0
18450,1,2,26,3144.0
18451,2,2,24,64142.0
18452,1,2,22,48305.0
18453,1,2,26,1815.0
18454,3,1,26,50002.0
18455,2,2,26,25989.0
18456,2,2,27,3359.0
18457,2,1,27,9377.0
18458,1,2,23,0.0
18459,2,2,23,20194.0
18460,1,2,23,50933.0
18461,2,2,24,89240.0
18462,2,2,24,28218.0
18463,2,2,25,69816.0
18464,1,2,23,1178.0
18465,1,2,23,15781.0
18466,3,1,23,333.0
18467,2,1,27,25243.0
18468,1,2,26,6500.0
18469,1,2,26,104804.0
18470,1,2,25,64822.0
18471,1,2,25,0.0
18472,2,2,25,5536.0
18473,2,2,25,44552.0
18474,2,1,47,2295.0
18475,2,2,26,16976.0
18476,2,2,26,150886.0
18477,2,2,25,995.0
18478,2,2,25,7712.0
18479,2,2,25,136963.0
18480,2,1,25,118053.0
18481,1,1,25,48294.0
18482,1,2,24,67729.0
18483,3,1,24,44742.0
18484,2,2,24,24179.0
18485,2,2,26,131336.0
18486,3,1,26,92802.0
18487,2,2,27,515.0
18488,2,2,24,143212.0
18489,2,2,26,48510.0
